Name,Description,Tier,Letter,Chain,Selectable,Effect1,Level1,Effect2,Level2,Effect3,Level3,Effect4,Level4,Effect5,Level5,RestrictedMovement,RestrictedWeapons
B Time Traveler,"Against a foe equipped with this Sacred Seal, grants player's unit one of the following advantages or inflicts one of the following disadvantages based on that unit's color:
   - If green, grants major advantage: unit deals damage = 20% of unit's Atk and reduces damage from attacks by 20% of foe's Atk during combat (excluding area-of-effect Specials), and reduces damage from foe's area-of-effect Specials by 80%.
   - If colorless, grants minor advantage: unit deals damage = 10% of unit's Atk during combat (excluding area-of-effect Specials).
   - If red, inflicts major disadvantage: foe deals damage = 20% of foe's Atk and reduces damage from attacks by 20% of unit's Atk during combat (excluding area-of-effect Specials), and reduces damage from unit's area-of-effect Specials by 80%.",0,S,10014,FALSE,,,,,,,,,,,Any,Any
G Time Traveler,"Against a foe equipped with this Sacred Seal, grants player's unit one of the following advantages or inflicts one of the following disadvantages based on that unit's color:
   - If red, grants major advantage: unit deals damage = 20% of unit's Atk and reduces damage from attacks by 20% of foe's Atk during combat (excluding area-of-effect Specials), and reduces damage from foe's area-of-effect Specials by 80%.
   - If colorless, grants minor advantage: unit deals damage = 10% of unit's Atk during combat (excluding area-of-effect Specials).
   - If blue, inflicts major disadvantage: foe deals damage = 20% of foe's Atk and reduces damage from attacks by 20% of unit's Atk during combat (excluding area-of-effect Specials), and reduces damage from unit's area-of-effect Specials by 80%.",0,S,10015,FALSE,,,,,,,,,,,Any,Any
C Time Traveler,"Against a foe equipped with this Sacred Seal, grants player's unit one of the following advantages or inflicts one of the following disadvantages based on that unit's color:
   - If red, blue, or green, grants advantage: unit deals damage = 20% of unit's Atk during combat (excluding area-of-effect Specials).
   - If colorless, inflicts extreme disadvantage: foe deals damage = 40% of foe's Atk and reduces damage from attacks by 40% of unit's Atk during combat (excluding area-of-effect Specials), and reduces damage from unit's area-of-effect Specials by 80%.",0,S,10016,FALSE,,,,,,,,,,,Any,Any
Initiate Seal HP 1,Grants +3 to max HP.,1,S,5000,FALSE,,,,,,,,,,,Any,Any
Initiate Seal HP 2,Grants +4 to max HP.,2,S,5000,FALSE,,,,,,,,,,,Any,Any
Initiate Seal HP 3,Grants +5 to max HP.,3,S,5000,FALSE,,,,,,,,,,,Any,Any
Initiate Seal Atk 1,Grants Atk+1.,1,S,5001,FALSE,,,,,,,,,,,Any,Any
Initiate Seal Atk 2,Grants Atk+2.,2,S,5001,FALSE,,,,,,,,,,,Any,Any
Initiate Seal Atk 3,Grants Atk+3.,3,S,5001,FALSE,,,,,,,,,,,Any,Any
Initiate Seal Spd 1,Grants Spd+1.,1,S,5002,FALSE,,,,,,,,,,,Any,Any
Initiate Seal Spd 2,Grants Spd+2.,2,S,5002,FALSE,,,,,,,,,,,Any,Any
Initiate Seal Spd 3,Grants Spd+3.,3,S,5002,FALSE,,,,,,,,,,,Any,Any
Initiate Seal Def 1,Grants Def+1.,1,S,5003,FALSE,,,,,,,,,,,Any,Any
Initiate Seal Def 2,Grants Def+2.,2,S,5003,FALSE,,,,,,,,,,,Any,Any
Initiate Seal Def 3,Grants Def+3.,3,S,5003,FALSE,,,,,,,,,,,Any,Any
Initiate Seal Res 1,Grants Res+1.,1,S,5004,FALSE,,,,,,,,,,,Any,Any
Initiate Seal Res 2,Grants Res+2.,2,S,5004,FALSE,,,,,,,,,,,Any,Any
Initiate Seal Res 3,Grants Res+3.,3,S,5004,FALSE,,,,,,,,,,,Any,Any
Squad Ace A 1,Grants +3 to max HP.,1,S,1001,FALSE,,,,,,,,,,,Any,Any
Squad Ace A 2,Grants +4 to max HP.,2,S,1001,FALSE,,,,,,,,,,,Any,Any
Squad Ace A 3,Grants +5 to max HP.,3,S,1001,FALSE,,,,,,,,,,,Any,Any
Squad Ace B 1,Grants Atk+1.,1,S,1002,FALSE,,,,,,,,,,,Any,Any
Squad Ace B 2,Grants Atk+2.,2,S,1002,FALSE,,,,,,,,,,,Any,Any
Squad Ace B 3,Grants Atk+3.,3,S,1002,FALSE,,,,,,,,,,,Any,Any
Squad Ace C 1,Grants Spd+1.,1,S,1003,FALSE,,,,,,,,,,,Any,Any
Squad Ace C 2,Grants Spd+2.,2,S,1003,FALSE,,,,,,,,,,,Any,Any
Squad Ace C 3,Grants Spd+3.,3,S,1003,FALSE,,,,,,,,,,,Any,Any
Squad Ace D 1,Grants Def+1.,1,S,1004,FALSE,,,,,,,,,,,Any,Any
Squad Ace D 2,Grants Def+2.,2,S,1004,FALSE,,,,,,,,,,,Any,Any
Squad Ace D 3,Grants Def+3.,3,S,1004,FALSE,,,,,,,,,,,Any,Any
Squad Ace E 1,Grants Res+1.,1,S,1005,FALSE,,,,,,,,,,,Any,Any
Squad Ace E 2,Grants Res+2.,2,S,1005,FALSE,,,,,,,,,,,Any,Any
Squad Ace E 3,Grants Res+3.,3,S,1005,FALSE,,,,,,,,,,,Any,Any
